x-position,y-position,x-velocity,y-velocity,x-observable,y-observable
-753.20,-173.80,-2.60,0.90,-752.54,-175.27
-755.90,-172.90,-2.70,0.90,-754.00,-173.13
-758.50,-172.10,-2.60,0.80,-758.70,-172.33
-761.00,-171.30,-2.50,0.80,-760.51,-170.74
-763.50,-170.50,-2.50,0.80,-762.18,-171.54
-766.00,-169.70,-2.50,0.80,-763.58,-169.91
-768.60,-169.00,-2.60,0.70,-768.17,-168.90
-771.20,-168.30,-2.60,0.70,-771.99,-168.97
-773.90,-167.70,-2.70,0.60,-774.33,-166.72
-776.70,-167.10,-2.80,0.60,-777.51,-166.63
-779.50,-166.60,-2.80,0.50,-778.83,-166.51
-782.30,-166.10,-2.80,0.50,-782.93,-164.21
-785.10,-165.70,-2.80,0.40,-785.42,-163.73
-787.80,-165.30,-2.70,0.40,-788.57,-165.21
-790.50,-164.90,-2.70,0.40,-788.19,-164.90
-793.20,-164.40,-2.70,0.50,-792.83,-165.83
-795.90,-164.00,-2.70,0.40,-797.14,-164.56
-798.60,-163.60,-2.70,0.40,-798.91,-164.83
-801.30,-163.20,-2.70,0.40,-802.09,-162.34
-804.00,-162.80,-2.70,0.40,-803.88,-163.29
-806.70,-162.40,-2.70,0.40,-807.08,-161.99
-809.40,-162.00,-2.70,0.40,-811.09,-164.15
-812.10,-161.60,-2.70,0.40,-812.44,-163.37
-814.70,-161.20,-2.60,0.40,-814.22,-162.10
-817.30,-160.80,-2.60,0.40,-817.59,-159.93
-820.00,-160.40,-2.70,0.40,-819.54,-159.90
-822.70,-160.00,-2.70,0.40,-822.35,-159.08
-825.40,-159.50,-2.70,0.50,-824.87,-158.63
-828.10,-158.90,-2.70,0.60,-829.89,-158.20
-830.80,-158.30,-2.70,0.60,-830.52,-158.17
-833.50,-157.70,-2.70,0.60,-832.59,-157.02
-836.30,-157.10,-2.80,0.60,-836.13,-157.66
-839.10,-156.50,-2.80,0.60,-839.00,-156.52
-841.90,-155.90,-2.80,0.60,-840.23,-155.93
-844.70,-155.40,-2.80,0.50,-843.50,-156.02
-847.50,-154.90,-2.80,0.50,-848.74,-154.65
-850.40,-154.30,-2.90,0.60,-852.14,-154.57
-853.30,-153.70,-2.90,0.60,-852.44,-153.66
-856.30,-153.00,-3.00,0.70,-856.04,-152.26
-859.30,-152.30,-3.00,0.70,-858.79,-152.01
-862.30,-151.60,-3.00,0.70,-860.41,-151.09
-865.30,-150.90,-3.00,0.70,-864.87,-151.33
-868.30,-150.30,-3.00,0.60,-867.49,-150.09
-871.30,-149.60,-3.00,0.70,-869.67,-149.77
-874.40,-148.90,-3.10,0.70,-875.76,-150.64
-877.50,-148.20,-3.10,0.70,-879.88,-147.83
-880.60,-147.60,-3.10,0.60,-879.83,-147.50
-883.70,-147.00,-3.10,0.60,-885.05,-147.60
-886.80,-146.50,-3.10,0.50,-887.07,-145.18
-889.80,-146.00,-3.00,0.50,-890.87,-145.28
-892.80,-145.50,-3.00,0.50,-894.78,-145.81
-895.80,-145.10,-3.00,0.40,-896.37,-144.89
-898.80,-144.60,-3.00,0.50,-899.41,-145.62
-901.80,-144.10,-3.00,0.50,-898.82,-144.90
-904.90,-143.60,-3.10,0.50,-906.53,-144.12
-908.00,-143.00,-3.10,0.60,-909.24,-142.58
-911.10,-142.50,-3.10,0.50,-911.59,-143.13
-914.30,-142.00,-3.20,0.50,-912.78,-141.47
-917.50,-141.60,-3.20,0.40,-917.95,-144.71
-920.70,-141.10,-3.20,0.50,-921.71,-139.75
-923.90,-140.70,-3.20,0.40,-925.11,-140.83
-927.00,-140.20,-3.10,0.50,-926.90,-139.65
-930.20,-139.70,-3.20,0.50,-929.42,-142.15
-933.40,-139.30,-3.20,0.40,-934.22,-140.01
-936.60,-139.00,-3.20,0.30,-936.38,-139.34
-939.80,-138.60,-3.20,0.40,-939.42,-139.36
-942.90,-138.20,-3.10,0.40,-943.70,-137.24
-946.00,-137.80,-3.10,0.40,-944.70,-138.52
-949.00,-137.40,-3.00,0.40,-948.19,-138.38
-952.00,-136.90,-3.00,0.50,-952.10,-135.91
-955.00,-136.40,-3.00,0.50,-955.59,-136.08
-958.00,-135.90,-3.00,0.50,-957.37,-138.06
-961.00,-135.40,-3.00,0.50,-960.66,-134.75
-964.10,-134.80,-3.10,0.60,-965.90,-135.20
-967.20,-134.30,-3.10,0.50,-968.49,-134.07
-970.40,-133.70,-3.20,0.60,-971.61,-134.69
-973.60,-133.00,-3.20,0.70,-972.08,-134.37
-976.90,-132.30,-3.30,0.70,-977.14,-133.92
-980.20,-131.60,-3.30,0.70,-980.46,-132.25
-983.50,-130.90,-3.30,0.70,-984.93,-130.71
-986.80,-130.30,-3.30,0.60,-985.54,-130.26
-990.10,-129.70,-3.30,0.60,-990.00,-128.85
-993.40,-129.00,-3.30,0.70,-993.89,-128.99
-996.70,-128.40,-3.30,0.60,-996.06,-127.06
-1000.00,-127.70,-3.30,0.70,-1001.77,-127.50
-1003.40,-127.00,-3.40,0.70,-1005.30,-127.51
-1006.80,-126.30,-3.40,0.70,-1008.60,-125.75
-1010.10,-125.60,-3.30,0.70,-1010.33,-124.69
-1013.40,-124.90,-3.30,0.70,-1012.74,-123.43
-1016.70,-124.20,-3.30,0.70,-1016.41,-125.42
-1020.00,-123.60,-3.30,0.60,-1017.64,-124.23
-1023.30,-123.10,-3.30,0.50,-1024.03,-122.72
-1026.50,-122.60,-3.20,0.50,-1027.39,-124.26
-1029.70,-122.10,-3.20,0.50,-1029.96,-122.41
-1032.90,-121.60,-3.20,0.50,-1034.53,-124.24
-1036.10,-121.20,-3.20,0.40,-1035.45,-121.88
-1039.30,-120.90,-3.20,0.30,-1039.60,-120.77
-1042.50,-120.60,-3.20,0.30,-1040.92,-120.89
-1045.70,-120.30,-3.20,0.30,-1046.39,-122.21
-1048.80,-120.10,-3.10,0.20,-1050.83,-119.97
-1051.90,-119.90,-3.10,0.20,-1051.22,-120.57
-1055.10,-119.70,-3.20,0.20,-1054.59,-119.93
-1058.30,-119.50,-3.20,0.20,-1056.54,-120.73
-1061.60,-119.20,-3.30,0.30,-1061.58,-119.05
-1064.90,-118.90,-3.30,0.30,-1064.99,-118.59
-1068.10,-118.70,-3.20,0.20,-1068.71,-118.17
-1071.30,-118.50,-3.20,0.20,-1070.65,-119.61
-1074.50,-118.40,-3.20,0.10,-1072.61,-117.85
-1077.70,-118.40,-3.20,0.00,-1078.48,-117.19
-1080.80,-118.40,-3.10,0.00,-1081.09,-120.73
-1084.00,-118.40,-3.20,0.00,-1082.81,-118.88
-1087.20,-118.40,-3.20,0.00,-1086.93,-117.44
-1090.50,-118.40,-3.30,0.00,-1089.78,-119.15
-1093.70,-118.40,-3.20,0.00,-1094.92,-118.31
-1096.90,-118.40,-3.20,0.00,-1095.57,-119.90
-1100.10,-118.50,-3.20,-0.10,-1100.32,-118.41
-1103.30,-118.60,-3.20,-0.10,-1101.27,-117.98
-1106.50,-118.80,-3.20,-0.20,-1108.28,-118.03
-1109.60,-119.00,-3.10,-0.20,-1109.30,-118.78
-1112.80,-119.10,-3.20,-0.10,-1112.17,-118.94
-1116.00,-119.20,-3.20,-0.10,-1115.11,-119.19
-1119.20,-119.30,-3.20,-0.10,-1118.17,-120.26
-1122.40,-119.40,-3.20,-0.10,-1121.23,-117.22
-1125.70,-119.50,-3.30,-0.10,-1124.58,-119.27
-1129.10,-119.70,-3.40,-0.20,-1129.44,-121.77
-1132.40,-119.80,-3.30,-0.10,-1131.01,-119.74
-1135.60,-119.90,-3.20,-0.10,-1134.59,-121.31
-1138.70,-120.00,-3.10,-0.10,-1137.83,-119.91
-1141.90,-120.10,-3.20,-0.10,-1141.68,-120.22
-1145.20,-120.30,-3.30,-0.20,-1146.64,-121.79
-1148.50,-120.50,-3.30,-0.20,-1147.96,-118.94
-1151.90,-120.70,-3.40,-0.20,-1152.32,-120.29
-1155.30,-120.90,-3.40,-0.20,-1154.66,-121.95
-1158.70,-121.10,-3.40,-0.20,-1159.84,-122.09
-1162.10,-121.30,-3.40,-0.20,-1162.79,-120.10
-1165.60,-121.60,-3.50,-0.30,-1165.77,-122.18
-1169.00,-121.90,-3.40,-0.30,-1167.87,-120.80
-1172.40,-122.20,-3.40,-0.30,-1171.56,-122.56
-1175.70,-122.60,-3.30,-0.40,-1177.01,-122.10
-1179.00,-123.10,-3.30,-0.50,-1179.95,-125.75
-1182.30,-123.50,-3.30,-0.40,-1182.49,-125.32
-1185.60,-123.90,-3.30,-0.40,-1186.34,-125.03
-1189.00,-124.20,-3.40,-0.30,-1189.54,-123.51
-1192.30,-124.50,-3.30,-0.30,-1192.78,-125.94
-1195.50,-124.80,-3.20,-0.30,-1193.88,-125.64
-1198.70,-125.00,-3.20,-0.20,-1196.76,-126.54
-1201.90,-125.20,-3.20,-0.20,-1201.93,-126.49
-1205.10,-125.40,-3.20,-0.20,-1204.59,-124.97
-1208.20,-125.60,-3.10,-0.20,-1207.97,-126.91
-1211.30,-125.80,-3.10,-0.20,-1213.10,-126.10
-1214.40,-126.00,-3.10,-0.20,-1215.71,-127.67
-1217.50,-126.20,-3.10,-0.20,-1218.92,-124.03
-1220.70,-126.40,-3.20,-0.20,-1220.46,-126.59
-1223.90,-126.60,-3.20,-0.20,-1223.39,-126.22
-1227.10,-126.90,-3.20,-0.30,-1226.57,-126.14
-1230.40,-127.10,-3.30,-0.20,-1229.59,-129.29
-1233.70,-127.20,-3.30,-0.10,-1232.63,-126.45
-1237.00,-127.30,-3.30,-0.10,-1235.64,-128.38
-1240.30,-127.40,-3.30,-0.10,-1239.71,-128.10
-1243.50,-127.40,-3.20,-0.00,-1244.33,-127.34
-1246.70,-127.40,-3.20,-0.00,-1246.96,-126.35
-1249.90,-127.40,-3.20,-0.00,-1248.82,-128.30
-1253.10,-127.40,-3.20,-0.00,-1252.92,-126.13
-1256.30,-127.30,-3.20,0.10,-1257.89,-127.49
-1259.50,-127.20,-3.20,0.10,-1258.08,-128.19
-1262.60,-127.10,-3.10,0.10,-1261.98,-126.50
-1265.60,-126.90,-3.00,0.20,-1264.79,-127.09
-1268.70,-126.70,-3.10,0.20,-1270.51,-126.32
-1271.80,-126.50,-3.10,0.20,-1272.86,-127.04
-1274.90,-126.20,-3.10,0.30,-1275.43,-126.48
-1277.90,-125.90,-3.00,0.30,-1278.40,-125.39
-1280.90,-125.60,-3.00,0.30,-1281.42,-124.18
-1283.80,-125.30,-2.90,0.30,-1285.09,-126.55
-1286.80,-125.00,-3.00,0.30,-1286.86,-126.36
-1289.80,-124.70,-3.00,0.30,-1288.06,-125.02
-1292.90,-124.40,-3.10,0.30,-1293.40,-123.18
-1296.00,-124.10,-3.10,0.30,-1296.80,-123.31
-1299.20,-123.70,-3.20,0.40,-1298.35,-124.03
-1302.40,-123.40,-3.20,0.30,-1301.65,-122.42
-1305.60,-123.10,-3.20,0.30,-1305.97,-123.59
-1308.90,-122.80,-3.30,0.30,-1310.28,-120.86
-1312.20,-122.50,-3.30,0.30,-1312.68,-121.51
-1315.50,-122.30,-3.30,0.20,-1316.81,-121.74
-1318.80,-122.20,-3.30,0.10,-1318.84,-123.38
-1322.10,-122.10,-3.30,0.10,-1322.08,-122.59
-1325.40,-121.90,-3.30,0.20,-1325.40,-119.83
-1328.80,-121.60,-3.40,0.30,-1328.23,-123.95
-1332.20,-121.30,-3.40,0.30,-1333.40,-122.15
-1335.60,-121.00,-3.40,0.30,-1334.94,-121.27
-1339.00,-120.60,-3.40,0.40,-1338.20,-120.56
-1342.30,-120.20,-3.30,0.40,-1343.12,-119.80
-1345.60,-119.70,-3.30,0.50,-1346.78,-118.08
-1348.80,-119.30,-3.20,0.40,-1349.43,-118.19
-1352.00,-118.90,-3.20,0.40,-1352.27,-119.55
-1355.20,-118.60,-3.20,0.30,-1354.85,-118.53
-1358.40,-118.30,-3.20,0.30,-1356.51,-117.75
-1361.60,-118.00,-3.20,0.30,-1361.49,-119.78
-1364.80,-117.70,-3.20,0.30,-1363.29,-117.26
-1368.00,-117.40,-3.20,0.30,-1369.51,-116.38
-1371.30,-117.20,-3.30,0.20,-1371.70,-117.24
-1374.50,-117.00,-3.20,0.20,-1374.37,-116.81
-1377.60,-116.90,-3.10,0.10,-1377.41,-116.87
-1380.70,-116.80,-3.10,0.10,-1381.07,-116.62
-1383.80,-116.70,-3.10,0.10,-1384.08,-116.92
-1386.90,-116.50,-3.10,0.20,-1388.38,-117.26
-1390.00,-116.30,-3.10,0.20,-1390.02,-114.99
-1393.00,-116.10,-3.00,0.20,-1393.61,-117.07
-1396.00,-115.90,-3.00,0.20,-1396.44,-116.33
-1398.90,-115.70,-2.90,0.20,-1397.61,-115.60
-1401.80,-115.60,-2.90,0.10,-1399.49,-115.03
-1404.80,-115.40,-3.00,0.20,-1404.57,-113.07
-1407.70,-115.20,-2.90,0.20,-1408.53,-114.73
-1410.60,-115.00,-2.90,0.20,-1409.10,-115.19
-1413.40,-114.80,-2.80,0.20,-1413.36,-114.69
-1416.20,-114.70,-2.80,0.10,-1415.48,-113.85
-1419.10,-114.60,-2.90,0.10,-1419.24,-113.65
-1422.10,-114.60,-3.00,0.00,-1422.83,-113.87
-1425.00,-114.60,-2.90,0.00,-1424.88,-115.05
-1427.90,-114.70,-2.90,-0.10,-1428.60,-113.33
-1430.70,-114.80,-2.80,-0.10,-1429.98,-114.77
-1433.60,-114.90,-2.90,-0.10,-1434.39,-114.10
-1436.50,-115.00,-2.90,-0.10,-1437.19,-116.14
-1439.40,-115.10,-2.90,-0.10,-1439.50,-114.75
-1442.20,-115.20,-2.80,-0.10,-1441.68,-115.53
-1445.10,-115.30,-2.90,-0.10,-1445.72,-114.09
-1448.00,-115.50,-2.90,-0.20,-1448.97,-115.56
-1450.90,-115.70,-2.90,-0.20,-1451.03,-115.06
-1453.90,-115.90,-3.00,-0.20,-1455.05,-115.06
-1456.90,-116.10,-3.00,-0.20,-1456.23,-115.28
-1460.00,-116.30,-3.10,-0.20,-1459.78,-116.64
-1463.20,-116.50,-3.20,-0.20,-1464.15,-117.56
-1466.40,-116.60,-3.20,-0.10,-1467.25,-116.33
-1469.60,-116.70,-3.20,-0.10,-1468.90,-114.39
-1472.90,-116.70,-3.30,0.00,-1472.71,-115.05
-1476.10,-116.70,-3.20,0.00,-1475.88,-116.11
-1479.30,-116.80,-3.20,-0.10,-1479.30,-116.84
-1482.40,-117.00,-3.10,-0.20,-1482.85,-115.46
-1485.50,-117.20,-3.10,-0.20,-1484.02,-118.25
-1488.60,-117.40,-3.10,-0.20,-1487.71,-116.97
-1491.70,-117.60,-3.10,-0.20,-1492.03,-117.40
-1494.80,-117.90,-3.10,-0.30,-1494.26,-117.25
-1497.90,-118.30,-3.10,-0.40,-1497.97,-116.78
-1501.00,-118.70,-3.10,-0.40,-1501.04,-118.79
-1504.10,-119.00,-3.10,-0.30,-1504.10,-119.15
-1507.20,-119.30,-3.10,-0.30,-1506.82,-119.94
-1510.20,-119.70,-3.00,-0.40,-1511.21,-121.75
-1513.20,-120.10,-3.00,-0.40,-1512.83,-117.30
-1516.30,-120.50,-3.10,-0.40,-1517.23,-119.60
-1519.40,-120.80,-3.10,-0.30,-1519.51,-120.02
-1522.50,-121.10,-3.10,-0.30,-1523.45,-121.45
-1525.70,-121.40,-3.20,-0.30,-1524.92,-120.09
-1529.00,-121.70,-3.30,-0.30,-1529.41,-122.21
-1532.20,-122.00,-3.20,-0.30,-1531.43,-120.78
-1535.40,-122.30,-3.20,-0.30,-1534.94,-122.26
-1538.70,-122.60,-3.30,-0.30,-1540.06,-124.26
-1541.90,-122.90,-3.20,-0.30,-1541.49,-121.93
-1545.10,-123.20,-3.20,-0.30,-1545.57,-123.01
-1548.40,-123.60,-3.30,-0.40,-1548.64,-123.08
-1551.70,-124.00,-3.30,-0.40,-1553.19,-122.36
-1555.00,-124.40,-3.30,-0.40,-1555.73,-123.20
-1558.40,-124.70,-3.40,-0.30,-1558.36,-124.77
-1561.70,-125.00,-3.30,-0.30,-1563.19,-124.90
-1564.90,-125.40,-3.20,-0.40,-1563.38,-124.67
-1568.10,-125.80,-3.20,-0.40,-1567.44,-125.87
-1571.20,-126.20,-3.10,-0.40,-1568.92,-126.19
-1574.30,-126.60,-3.10,-0.40,-1573.27,-125.96
-1577.30,-127.10,-3.00,-0.50,-1578.36,-126.97
-1580.20,-127.70,-2.90,-0.60,-1579.20,-126.77
-1583.00,-128.20,-2.80,-0.50,-1582.60,-127.67
-1585.70,-128.70,-2.70,-0.50,-1585.46,-129.70
-1588.30,-129.20,-2.60,-0.50,-1587.43,-131.93
-1591.00,-129.80,-2.70,-0.60,-1590.89,-128.81
-1593.60,-130.30,-2.60,-0.50,-1593.27,-130.64
-1596.10,-130.80,-2.50,-0.50,-1596.31,-129.51
-1598.60,-131.30,-2.50,-0.50,-1599.25,-132.10
-1601.10,-131.80,-2.50,-0.50,-1600.80,-130.29
-1603.60,-132.40,-2.50,-0.60,-1602.74,-131.65
-1606.20,-132.90,-2.60,-0.50,-1605.92,-132.86
-1608.90,-133.50,-2.70,-0.60,-1608.75,-132.11
-1611.60,-134.10,-2.70,-0.60,-1612.38,-132.82
-1614.30,-134.60,-2.70,-0.50,-1612.36,-134.71
-1617.00,-135.10,-2.70,-0.50,-1617.15,-134.70
-1619.70,-135.60,-2.70,-0.50,-1618.96,-135.64
-1622.40,-136.10,-2.70,-0.50,-1623.03,-135.08
-1625.10,-136.60,-2.70,-0.50,-1624.31,-136.29
-1627.70,-137.00,-2.60,-0.40,-1629.40,-138.50
-1630.30,-137.40,-2.60,-0.40,-1629.54,-136.19
-1632.90,-137.70,-2.60,-0.30,-1631.76,-136.18
-1635.50,-138.10,-2.60,-0.40,-1634.52,-137.67
-1638.10,-138.50,-2.60,-0.40,-1637.80,-139.84
-1640.70,-138.90,-2.60,-0.40,-1639.68,-137.77
-1643.20,-139.30,-2.50,-0.40,-1642.65,-140.26
-1645.70,-139.70,-2.50,-0.40,-1645.74,-139.87
-1648.30,-140.20,-2.60,-0.50,-1649.33,-140.99
-1650.90,-140.70,-2.60,-0.50,-1651.09,-140.42
-1653.40,-141.20,-2.50,-0.50,-1653.57,-141.24
-1655.90,-141.70,-2.50,-0.50,-1658.29,-143.31
-1658.40,-142.20,-2.50,-0.50,-1657.01,-142.82
-1660.80,-142.70,-2.40,-0.50,-1660.63,-143.32
-1663.20,-143.20,-2.40,-0.50,-1663.46,-140.83
-1665.60,-143.70,-2.40,-0.50,-1665.87,-144.79
-1667.90,-144.20,-2.30,-0.50,-1666.40,-142.09
-1670.30,-144.80,-2.40,-0.60,-1669.42,-142.67
-1672.70,-145.40,-2.40,-0.60,-1672.88,-145.37
-1675.00,-145.90,-2.30,-0.50,-1675.53,-144.79
-1677.30,-146.50,-2.30,-0.60,-1678.45,-145.24
-1679.70,-147.00,-2.40,-0.50,-1679.02,-147.34
-1682.20,-147.50,-2.50,-0.50,-1682.43,-148.01
-1684.70,-148.00,-2.50,-0.50,-1684.07,-147.61
-1687.10,-148.50,-2.40,-0.50,-1686.31,-147.13
-1689.40,-149.00,-2.30,-0.50,-1687.19,-151.11
-1691.80,-149.40,-2.40,-0.40,-1692.56,-150.49
-1694.20,-149.80,-2.40,-0.40,-1693.46,-149.31
-1696.70,-150.20,-2.50,-0.40,-1697.44,-149.22
-1699.20,-150.70,-2.50,-0.50,-1697.39,-149.44
-1701.70,-151.20,-2.50,-0.50,-1700.92,-153.17
-1704.30,-151.70,-2.60,-0.50,-1704.94,-152.72
-1706.80,-152.20,-2.50,-0.50,-1707.60,-153.14
-1709.30,-152.80,-2.50,-0.60,-1709.39,-152.38
-1711.90,-153.30,-2.60,-0.50,-1712.31,-154.40
-1714.50,-153.90,-2.60,-0.60,-1715.17,-151.51
-1717.10,-154.50,-2.60,-0.60,-1717.70,-154.48
-1719.70,-155.10,-2.60,-0.60,-1719.03,-156.91
-1722.30,-155.60,-2.60,-0.50,-1723.58,-157.33
-1724.80,-156.10,-2.50,-0.50,-1723.90,-155.87
-1727.20,-156.60,-2.40,-0.50,-1727.26,-157.40
-1729.50,-157.00,-2.30,-0.40,-1727.79,-156.64
-1731.80,-157.40,-2.30,-0.40,-1730.03,-157.65
-1734.10,-157.70,-2.30,-0.30,-1733.58,-159.18
-1736.50,-158.00,-2.40,-0.30,-1736.88,-158.23
-1738.90,-158.40,-2.40,-0.40,-1738.02,-158.23
-1741.30,-158.70,-2.40,-0.30,-1743.42,-158.15
-1743.70,-159.00,-2.40,-0.30,-1745.70,-157.69
-1746.20,-159.30,-2.50,-0.30,-1746.82,-161.10
-1748.80,-159.70,-2.60,-0.40,-1749.09,-159.01
-1751.50,-160.00,-2.70,-0.30,-1750.55,-161.12
-1754.20,-160.20,-2.70,-0.20,-1755.53,-160.91
-1756.90,-160.50,-2.70,-0.30,-1757.49,-159.70
-1759.60,-160.70,-2.70,-0.20,-1759.35,-160.76
-1762.30,-160.90,-2.70,-0.20,-1763.44,-158.62
-1764.90,-161.00,-2.60,-0.10,-1764.21,-161.47
-1767.50,-161.10,-2.60,-0.10,-1766.95,-159.35
-1770.10,-161.20,-2.60,-0.10,-1770.70,-160.72
-1772.80,-161.40,-2.70,-0.20,-1772.06,-162.49
-1775.60,-161.60,-2.80,-0.20,-1776.07,-162.47
-1778.40,-161.80,-2.80,-0.20,-1778.45,-161.59
-1781.20,-162.10,-2.80,-0.30,-1781.95,-161.49
-1783.90,-162.40,-2.70,-0.30,-1784.84,-161.84
-1786.60,-162.80,-2.70,-0.40,-1787.82,-164.05
-1789.30,-163.20,-2.70,-0.40,-1790.97,-163.88
-1792.00,-163.70,-2.70,-0.50,-1791.60,-164.42
-1794.80,-164.30,-2.80,-0.60,-1795.88,-162.88
-1797.60,-164.80,-2.80,-0.50,-1797.61,-164.22
-1800.40,-165.30,-2.80,-0.50,-1800.85,-165.54
-1803.10,-165.80,-2.70,-0.50,-1802.78,-165.89
-1805.70,-166.30,-2.60,-0.50,-1806.44,-165.75
-1808.40,-166.70,-2.70,-0.40,-1807.41,-166.12
-1811.20,-167.10,-2.80,-0.40,-1811.40,-166.18
-1814.00,-167.50,-2.80,-0.40,-1816.44,-168.00
-1816.90,-168.00,-2.90,-0.50,-1816.52,-167.37
-1819.70,-168.60,-2.80,-0.60,-1819.63,-168.53
-1822.40,-169.10,-2.70,-0.50,-1822.61,-167.17
-1825.10,-169.60,-2.70,-0.50,-1826.42,-170.03
-1827.90,-170.00,-2.80,-0.40,-1830.54,-168.45
-1830.70,-170.40,-2.80,-0.40,-1831.33,-171.26
-1833.40,-170.80,-2.70,-0.40,-1831.55,-172.03
-1836.10,-171.20,-2.70,-0.40,-1835.20,-171.89
-1838.90,-171.50,-2.80,-0.30,-1838.43,-170.28
-1841.60,-171.80,-2.70,-0.30,-1842.36,-170.47
-1844.30,-172.10,-2.70,-0.30,-1844.93,-172.30
-1846.90,-172.40,-2.60,-0.30,-1847.55,-172.81
-1849.50,-172.60,-2.60,-0.20,-1849.80,-171.99
-1852.10,-172.70,-2.60,-0.10,-1851.12,-172.55
-1854.80,-172.80,-2.70,-0.10,-1855.56,-172.92
-1857.40,-172.90,-2.60,-0.10,-1858.83,-172.62
-1859.90,-173.00,-2.50,-0.10,-1859.40,-174.03
-1862.40,-173.10,-2.50,-0.10,-1861.53,-172.40
-1864.90,-173.20,-2.50,-0.10,-1864.91,-173.57
-1867.40,-173.20,-2.50,-0.00,-1868.76,-172.84
-1869.80,-173.20,-2.40,-0.00,-1870.35,-173.88
-1872.20,-173.30,-2.40,-0.10,-1871.03,-172.00
-1874.50,-173.40,-2.30,-0.10,-1873.52,-173.23
-1876.80,-173.50,-2.30,-0.10,-1878.17,-174.70
-1879.10,-173.70,-2.30,-0.20,-1877.08,-172.35
-1881.40,-174.00,-2.30,-0.30,-1882.02,-174.89
-1883.70,-174.30,-2.30,-0.30,-1884.16,-176.46
-1886.10,-174.60,-2.40,-0.30,-1886.40,-175.44
-1888.50,-174.90,-2.40,-0.30,-1889.90,-174.57
-1890.90,-175.30,-2.40,-0.40,-1891.05,-174.72
-1893.30,-175.70,-2.40,-0.40,-1893.69,-174.42
-1895.80,-176.00,-2.50,-0.30,-1897.44,-176.88
-1898.20,-176.20,-2.40,-0.20,-1899.02,-176.13
-1900.60,-176.40,-2.40,-0.20,-1900.94,-175.51
-1903.10,-176.60,-2.50,-0.20,-1904.31,-176.56
-1905.60,-176.70,-2.50,-0.10,-1904.09,-175.08
-1908.10,-176.80,-2.50,-0.10,-1909.91,-176.01
-1910.60,-176.80,-2.50,-0.00,-1909.74,-177.08
-1913.20,-176.80,-2.60,-0.00,-1913.01,-176.82
-1915.70,-176.80,-2.50,-0.00,-1917.06,-176.90
-1918.10,-176.80,-2.40,-0.00,-1918.77,-176.88
-1920.60,-176.80,-2.50,-0.00,-1921.15,-176.91
-1923.10,-176.80,-2.50,-0.00,-1922.27,-176.99
-1925.60,-176.70,-2.50,0.10,-1925.62,-178.33
-1928.10,-176.70,-2.50,-0.00,-1926.51,-177.46
-1930.60,-176.70,-2.50,-0.00,-1931.29,-176.35
-1933.20,-176.70,-2.60,-0.00,-1933.12,-177.19
-1935.80,-176.70,-2.60,-0.00,-1934.78,-176.76
-1938.40,-176.80,-2.60,-0.10,-1937.69,-178.12
-1941.00,-176.90,-2.60,-0.10,-1941.92,-176.29
-1943.60,-177.00,-2.60,-0.10,-1944.07,-177.41
-1946.20,-177.00,-2.60,-0.00,-1947.93,-176.75
-1948.80,-177.00,-2.60,-0.00,-1949.94,-177.21
-1951.40,-177.00,-2.60,-0.00,-1953.50,-177.03
-1954.00,-177.10,-2.60,-0.10,-1953.55,-177.77
-1956.60,-177.20,-2.60,-0.10,-1956.92,-176.26
-1959.20,-177.30,-2.60,-0.10,-1958.97,-175.67
-1961.70,-177.50,-2.50,-0.20,-1961.76,-176.86
-1964.10,-177.60,-2.40,-0.10,-1966.93,-179.36
-1966.50,-177.70,-2.40,-0.10,-1966.63,-178.95
-1968.90,-177.70,-2.40,-0.00,-1970.61,-176.86
-1971.30,-177.70,-2.40,-0.00,-1972.50,-176.60
-1973.70,-177.70,-2.40,-0.00,-1973.70,-177.86
-1976.10,-177.70,-2.40,-0.00,-1975.27,-175.52
-1978.40,-177.70,-2.30,-0.00,-1977.86,-177.15
-1980.60,-177.80,-2.20,-0.10,-1979.45,-178.21
-1982.90,-177.80,-2.30,-0.00,-1983.27,-177.04
-1985.20,-177.80,-2.30,-0.00,-1986.22,-177.60
-1987.40,-177.70,-2.20,0.10,-1987.35,-179.27
-1989.60,-177.60,-2.20,0.10,-1988.64,-176.42
-1991.90,-177.60,-2.30,-0.00,-1991.12,-177.67
-1994.30,-177.60,-2.40,-0.00,-1993.93,-177.55
-1996.70,-177.70,-2.40,-0.10,-1996.07,-179.65
-1999.10,-177.80,-2.40,-0.10,-1998.37,-178.55
-2001.50,-177.90,-2.40,-0.10,-2001.49,-177.82
-2004.00,-178.10,-2.50,-0.20,-2004.33,-177.95
-2006.50,-178.40,-2.50,-0.30,-2004.27,-178.79
-2009.10,-178.70,-2.60,-0.30,-2007.98,-177.24
-2011.80,-179.00,-2.70,-0.30,-2014.15,-180.11
-2014.50,-179.30,-2.70,-0.30,-2013.33,-180.65
-2017.20,-179.60,-2.70,-0.30,-2017.70,-178.40
-2019.90,-180.00,-2.70,-0.40,-2020.28,-179.68
-2022.70,-180.30,-2.80,-0.30,-2022.37,-180.44
-2025.60,-180.50,-2.90,-0.20,-2024.21,-178.85
-2028.40,-180.80,-2.80,-0.30,-2029.18,-182.49
-2031.10,-181.20,-2.70,-0.40,-2029.98,-181.38
-2033.80,-181.60,-2.70,-0.40,-2032.74,-181.91
-2036.60,-182.00,-2.80,-0.40,-2037.53,-183.03
